LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,TYPE
6.7203000000,7.5937000000,328.2000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"75","6.03",306.0000000000,21.5000000000,D,"0"
5.6408000000,6.7433000000,317.9000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"63","6.03",295.4000000000,8.3000000000,D,"0"
8.0686000000,7.6756000000,327.8000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"53","6.03",311.5000000000,15.3000000000,D,"0"
6.8636000000,7.2247000000,323.9000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"67","6.03",305.2000000000,10.2000000000,D,"0"
8.1319000000,6.0832000000,324.8000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",295.8000000000,15.0000000000,D,"0"
8.1092000000,6.4100000000,323.4000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"55","6.03",301.2000000000,11.2000000000,D,"0"
6.3776000000,6.6834000000,323.1000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"53","6.03",301.6000000000,10.0000000000,D,"0"
8.1508000000,5.7614000000,317.2000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"31","6.03",293.5000000000,6.1000000000,D,"0"
8.1229000000,6.1567000000,320.6000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"25","6.03",296.2000000000,8.3000000000,D,"0"
8.1260000000,6.4607000000,321.1000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"59","6.03",299.9000000000,8.6000000000,D,"0"
7.5718000000,10.3783000000,331.6000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"77","6.03",308.1000000000,47.6000000000,D,"0"
8.1113000000,6.2828000000,319.8000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"42","6.03",299.7000000000,7.4000000000,D,"0"
7.4003000000,11.2600000000,342.2000000000,2.5000000000,1.5000000000,2019-01-18,"1314",Aqua,MODIS,"89","6.03",313.1000000000,116.5000000000,D,"0"
7.4442000000,11.2774000000,331.5000000000,2.5000000000,1.5000000000,2019-01-18,"1314",Aqua,MODIS,"80","6.03",314.3000000000,57.1000000000,D,"0"
8.2937000000,11.4604000000,322.9000000000,2.7000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"21","6.03",308.1000000000,40.3000000000,D,"0"
7.4412000000,11.2548000000,327.8000000000,2.5000000000,1.5000000000,2019-01-18,"1314",Aqua,MODIS,"58","6.03",312.8000000000,38.3000000000,D,"0"
8.0650000000,5.8099000000,323.4000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"71","6.03",291.6000000000,14.3000000000,D,"0"
7.1094000000,11.5025000000,317.3000000000,2.6000000000,1.5000000000,2019-01-18,"1314",Aqua,MODIS,"45","6.03",302.1000000000,27.6000000000,D,"0"
7.5130000000,8.6404000000,326.9000000000,1.6000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"64","6.03",309.5000000000,15.2000000000,D,"0"
7.3544000000,11.2955000000,325.5000000000,2.5000000000,1.5000000000,2019-01-18,"1314",Aqua,MODIS,"60","6.03",307.4000000000,39.5000000000,D,"0"
7.4626000000,8.5248000000,331.7000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"76","6.03",310.1000000000,21.8000000000,D,"0"
7.4652000000,8.5330000000,331.0000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"74","6.03",309.9000000000,21.9000000000,D,"0"
8.0340000000,6.3834000000,319.9000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"53","6.03",297.9000000000,8.9000000000,D,"0"
7.8585000000,7.7921000000,328.9000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"71","6.03",309.9000000000,19.0000000000,D,"0"
8.1949000000,6.0779000000,324.0000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"64","6.03",298.9000000000,12.5000000000,D,"0"
6.9703000000,6.3183000000,320.1000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"63","6.03",297.4000000000,8.4000000000,D,"0"
8.2256000000,6.0577000000,326.2000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"54","6.03",297.5000000000,15.5000000000,D,"0"
8.1935000000,6.0679000000,320.8000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"55","6.03",297.8000000000,9.1000000000,D,"0"
9.3235000000,11.7286000000,328.6000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"50","6.03",311.7000000000,48.3000000000,D,"0"
9.3202000000,11.7025000000,337.6000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"82","6.03",312.5000000000,106.0000000000,D,"0"
9.3169000000,11.6764000000,336.0000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"80","6.03",312.1000000000,90.1000000000,D,"0"
9.3136000000,11.6505000000,336.3000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"80","6.03",311.5000000000,97.7000000000,D,"0"
9.3236000000,11.7237000000,332.0000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"64","6.03",312.1000000000,67.0000000000,D,"0"
9.3205000000,11.6975000000,337.6000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"82","6.03",312.1000000000,104.0000000000,D,"0"
9.3174000000,11.6714000000,337.0000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"75","6.03",312.3000000000,95.2000000000,D,"0"
7.7857000000,11.6945000000,322.5000000000,2.7000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"58","6.03",305.6000000000,42.8000000000,D,"0"
8.3318000000,10.9879000000,325.0000000000,2.5000000000,1.5000000000,2019-01-18,"1314",Aqua,MODIS,"52","6.03",311.0000000000,22.9000000000,D,"0"
9.3281000000,11.6487000000,347.5000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"91","6.03",311.6000000000,189.1000000000,D,"0"
9.3143000000,11.6455000000,333.5000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"76","6.03",311.0000000000,79.3000000000,D,"0"
9.3288000000,11.6437000000,340.2000000000,2.9000000000,1.6000000000,2019-01-18,"1314",Aqua,MODIS,"85","6.03",311.1000000000,125.1000000000,D,"0"
7.7846000000,7.6953000000,328.1000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"70","6.03",305.0000000000,18.8000000000,D,"0"
7.7685000000,7.8111000000,328.1000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"70","6.03",307.8000000000,21.1000000000,D,"0"
7.8769000000,7.4860000000,324.0000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"58","6.03",307.0000000000,11.8000000000,D,"0"
7.9645000000,7.5281000000,326.4000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"46","6.03",308.7000000000,13.3000000000,D,"0"
7.9653000000,7.5225000000,332.2000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"77","6.03",308.2000000000,23.8000000000,D,"0"
6.7938000000,5.7257000000,319.3000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"66","6.03",288.0000000000,11.4000000000,D,"0"
7.8118000000,7.7605000000,326.7000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"65","6.03",309.8000000000,14.2000000000,D,"0"
8.1270000000,6.3968000000,323.5000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"41","6.03",301.3000000000,9.7000000000,D,"0"
7.8587000000,7.2727000000,324.1000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"52","6.03",302.0000000000,14.6000000000,D,"0"
7.8572000000,7.2613000000,326.6000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"68","6.03",302.1000000000,19.3000000000,D,"0"
7.8773000000,7.2582000000,324.6000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"62","6.03",303.0000000000,16.3000000000,D,"0"
8.1256000000,6.3864000000,328.0000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"75","6.03",300.6000000000,16.0000000000,D,"0"
7.8001000000,7.5142000000,324.6000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"57","6.03",303.5000000000,14.0000000000,D,"0"
7.8222000000,7.5234000000,324.5000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"45","6.03",305.1000000000,14.1000000000,D,"0"
7.4395000000,8.6850000000,330.1000000000,1.6000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",311.0000000000,20.2000000000,D,"0"
7.4376000000,8.6707000000,327.9000000000,1.6000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"56","6.03",312.4000000000,15.3000000000,D,"0"
7.4487000000,8.6691000000,328.3000000000,1.6000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"35","6.03",312.3000000000,15.7000000000,D,"0"
7.7991000000,7.4292000000,325.9000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"66","6.03",304.6000000000,17.0000000000,D,"0"
7.6039000000,8.2995000000,331.3000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"73","6.03",309.5000000000,18.7000000000,D,"0"
7.8807000000,7.4366000000,326.4000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"32","6.03",307.0000000000,14.6000000000,D,"0"
7.9043000000,7.4580000000,327.5000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"40","6.03",308.1000000000,15.9000000000,D,"0"
7.9566000000,7.4683000000,327.0000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"64","6.03",308.4000000000,16.2000000000,D,"0"
7.9571000000,7.4629000000,332.2000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"76","6.03",308.1000000000,25.9000000000,D,"0"
8.1948000000,5.0941000000,322.5000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"68","6.03",301.0000000000,10.1000000000,D,"0"
6.1177000000,8.1260000000,323.5000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",299.4000000000,11.3000000000,D,"0"
7.4988000000,8.0860000000,326.8000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"61","6.03",310.4000000000,9.2000000000,D,"0"
7.4971000000,8.0731000000,335.9000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"81","6.03",310.1000000000,30.5000000000,D,"0"
7.9318000000,7.9371000000,331.3000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"75","6.03",307.5000000000,28.2000000000,D,"0"
7.9212000000,7.9385000000,325.0000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"60","6.03",308.8000000000,17.3000000000,D,"0"
7.9268000000,7.9451000000,325.3000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"59","6.03",308.3000000000,15.0000000000,D,"0"
7.9252000000,7.9323000000,325.7000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"61","6.03",308.1000000000,16.9000000000,D,"0"
8.4093000000,7.7171000000,325.6000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"57","6.03",311.5000000000,11.4000000000,D,"0"
8.1383000000,6.0858000000,321.9000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"65","6.03",296.2000000000,12.2000000000,D,"0"
7.6617000000,8.1377000000,330.8000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"48","6.03",312.7000000000,13.6000000000,D,"0"
7.6723000000,8.1363000000,336.6000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"82","6.03",310.4000000000,28.7000000000,D,"0"
8.7628000000,8.3958000000,324.6000000000,1.6000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"45","6.03",307.8000000000,19.6000000000,D,"0"
6.4761000000,8.6663000000,317.0000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"35","6.03",293.0000000000,11.2000000000,D,"0"
8.3904000000,3.0547000000,320.8000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"33","6.03",302.3000000000,6.3000000000,D,"0"
8.4142000000,3.7883000000,328.8000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"75","6.03",305.9000000000,15.1000000000,D,"0"
6.9561000000,5.3777000000,315.8000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"53","6.03",292.2000000000,5.9000000000,D,"0"
8.4196000000,2.8741000000,322.9000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"52","6.03",301.0000000000,6.7000000000,D,"0"
8.0084000000,5.3399000000,314.3000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"32","6.03",278.9000000000,6.7000000000,D,"0"
5.3871000000,6.6581000000,319.6000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"65","6.03",294.6000000000,11.0000000000,D,"2"
7.4077000000,8.4487000000,338.9000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"85","6.03",312.7000000000,41.5000000000,D,"0"
7.4059000000,8.4351000000,373.8000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"100","6.03",313.5000000000,204.1000000000,D,"0"
7.9489000000,6.5090000000,327.0000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"73","6.03",303.7000000000,15.2000000000,D,"0"
7.3321000000,3.6904000000,329.8000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"80","6.03",304.0000000000,17.8000000000,D,"0"
7.9016000000,5.4956000000,321.9000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"65","6.03",295.5000000000,12.4000000000,D,"0"
7.8791000000,5.6611000000,314.6000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"44","6.03",289.9000000000,5.7000000000,D,"0"
7.8737000000,5.6227000000,316.6000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"48","6.03",295.3000000000,5.1000000000,D,"0"
8.0706000000,6.5067000000,328.9000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"76","6.03",303.7000000000,18.3000000000,D,"0"
6.7798000000,6.9985000000,332.4000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"81","6.03",299.6000000000,24.0000000000,D,"0"
7.8560000000,9.1493000000,332.9000000000,1.7000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"63","6.03",314.0000000000,31.5000000000,D,"0"
8.0518000000,5.8520000000,315.3000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"32","6.03",292.2000000000,5.3000000000,D,"0"
7.2829000000,9.8542000000,327.7000000000,1.9000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",311.1000000000,28.0000000000,D,"0"
6.9363000000,7.1641000000,320.8000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"56","6.03",300.1000000000,8.7000000000,D,"0"
8.1304000000,6.2803000000,320.5000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"57","6.03",300.2000000000,8.3000000000,D,"0"
8.6687000000,7.3738000000,340.8000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"87","6.03",305.3000000000,48.2000000000,D,"0"
8.1088000000,5.0752000000,328.7000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"78","6.03",302.3000000000,16.1000000000,D,"0"
7.7607000000,8.2658000000,325.9000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"57","6.03",305.6000000000,13.5000000000,D,"0"
8.1075000000,5.0659000000,321.0000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"48","6.03",299.1000000000,7.8000000000,D,"0"
7.6244000000,8.4486000000,327.1000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"64","6.03",309.5000000000,13.5000000000,D,"0"
7.6254000000,8.4429000000,327.9000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"66","6.03",308.4000000000,13.3000000000,D,"0"
7.4409000000,8.0223000000,325.6000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"63","6.03",310.2000000000,11.5000000000,D,"0"
7.9977000000,5.8456000000,316.7000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"40","6.03",291.0000000000,6.4000000000,D,"0"
8.1823000000,11.1325000000,324.2000000000,2.5000000000,1.5000000000,2019-01-18,"1314",Aqua,MODIS,"48","6.03",310.0000000000,31.0000000000,D,"0"
8.1868000000,7.5839000000,326.8000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"47","6.03",309.9000000000,12.1000000000,D,"0"
6.3921000000,4.6469000000,319.4000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"60","6.03",291.0000000000,9.7000000000,D,"0"
6.3908000000,4.6379000000,324.6000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"77","6.03",293.4000000000,14.6000000000,D,"0"
7.3289000000,9.5572000000,328.0000000000,1.8000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",313.5000000000,19.7000000000,D,"0"
7.5196000000,10.5688000000,322.2000000000,2.2000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"57","6.03",305.7000000000,32.1000000000,D,"0"
7.2345000000,10.0814000000,324.6000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"67","6.03",309.8000000000,22.3000000000,D,"0"
8.6647000000,8.9536000000,326.3000000000,1.7000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"17","6.03",308.9000000000,18.5000000000,D,"0"
8.1839000000,6.3503000000,321.4000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"47","6.03",298.1000000000,9.0000000000,D,"0"
8.1867000000,6.3712000000,319.9000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"20","6.03",297.7000000000,6.9000000000,D,"0"
8.7811000000,9.8457000000,330.0000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"62","6.03",316.1000000000,23.9000000000,D,"0"
7.4328000000,10.4016000000,326.3000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"46","6.03",304.5000000000,30.6000000000,D,"0"
7.8121000000,10.2108000000,326.9000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"53","6.03",312.5000000000,25.2000000000,D,"0"
8.1825000000,6.3400000000,320.7000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"49","6.03",298.4000000000,8.4000000000,D,"0"
7.8296000000,10.2467000000,326.6000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"38","6.03",311.6000000000,20.8000000000,D,"0"
7.2696000000,10.4626000000,328.3000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"66","6.03",304.2000000000,45.7000000000,D,"0"
7.2701000000,10.4553000000,323.8000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"66","6.03",304.1000000000,33.5000000000,D,"0"
7.3964000000,10.4331000000,348.3000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"93","6.03",303.8000000000,137.2000000000,D,"0"
7.4091000000,10.4315000000,342.2000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"89","6.03",305.0000000000,98.3000000000,D,"0"
7.3940000000,10.3176000000,327.6000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",305.0000000000,39.7000000000,D,"0"
7.4224000000,10.4226000000,326.9000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"27","6.03",304.4000000000,33.5000000000,D,"0"
6.8999000000,9.8484000000,316.9000000000,1.9000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"27","6.03",301.0000000000,12.8000000000,D,"0"
7.8243000000,9.9979000000,328.3000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"49","6.03",312.9000000000,28.0000000000,D,"0"
7.8230000000,10.0033000000,335.0000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"79","6.03",312.7000000000,53.6000000000,D,"0"
7.6172000000,8.1304000000,350.6000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"94","6.03",315.5000000000,72.4000000000,D,"0"
7.8491000000,9.9946000000,327.0000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"36","6.03",312.8000000000,22.9000000000,D,"0"
7.6154000000,8.1173000000,331.9000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"76","6.03",314.5000000000,17.4000000000,D,"0"
7.9990000000,5.8554000000,320.5000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"58","6.03",294.0000000000,9.4000000000,D,"0"
7.7990000000,10.3092000000,328.6000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"67","6.03",312.0000000000,33.6000000000,D,"0"
7.9771000000,7.6072000000,334.7000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"46","6.03",311.3000000000,28.8000000000,D,"0"
7.9877000000,7.6239000000,328.8000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"29","6.03",309.6000000000,16.2000000000,D,"0"
7.9860000000,7.6116000000,345.5000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"90","6.03",312.0000000000,57.9000000000,D,"0"
8.9930000000,9.1251000000,326.4000000000,1.8000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"30","6.03",312.4000000000,20.4000000000,D,"0"
7.9424000000,7.6618000000,334.3000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"79","6.03",309.0000000000,31.5000000000,D,"0"
8.1851000000,7.5718000000,330.4000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",311.4000000000,18.7000000000,D,"0"
8.1932000000,5.9967000000,318.9000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"28","6.03",295.7000000000,6.9000000000,D,"0"
8.1852000000,6.0080000000,320.4000000000,1.1000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"46","6.03",297.2000000000,8.6000000000,D,"0"
7.6575000000,9.9459000000,328.4000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"42","6.03",313.2000000000,21.7000000000,D,"0"
7.6618000000,9.9582000000,328.0000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"66","6.03",312.5000000000,23.1000000000,D,"0"
8.2134000000,5.9680000000,317.1000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"44","6.03",294.8000000000,7.2000000000,D,"0"
8.2147000000,5.9779000000,317.3000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"40","6.03",294.2000000000,7.1000000000,D,"0"
7.6595000000,9.9404000000,328.9000000000,2.0000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"68","6.03",312.7000000000,25.2000000000,D,"0"
6.8637000000,3.9558000000,324.0000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"76","6.03",295.8000000000,13.7000000000,D,"0"
7.3082000000,10.5490000000,318.5000000000,2.2000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"37","6.03",303.5000000000,17.7000000000,D,"0"
7.2725000000,10.4744000000,324.3000000000,2.2000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"67","6.03",302.9000000000,35.7000000000,D,"0"
7.3236000000,10.4678000000,319.3000000000,2.2000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"47","6.03",300.9000000000,20.8000000000,D,"0"
7.5354000000,9.1384000000,325.1000000000,1.7000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"60","6.03",309.0000000000,14.5000000000,D,"0"
8.1549000000,5.7907000000,323.8000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"72","6.03",295.5000000000,13.8000000000,D,"0"
7.7000000000,9.0204000000,327.9000000000,1.7000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"49","6.03",312.8000000000,11.5000000000,D,"0"
5.9224000000,7.6558000000,325.2000000000,1.3000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"77","6.03",304.5000000000,10.1000000000,D,"0"
8.7098000000,9.0271000000,332.1000000000,1.8000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"60","6.03",311.6000000000,32.2000000000,D,"0"
8.1171000000,6.6133000000,325.9000000000,1.2000000000,1.1000000000,2019-01-18,"1314",Aqua,MODIS,"70","6.03",304.4000000000,12.1000000000,D,"0"
6.6049000000,8.3376000000,323.5000000000,1.5000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"50","6.03",300.1000000000,12.3000000000,D,"0"
6.5985000000,8.3319000000,323.5000000000,1.4000000000,1.2000000000,2019-01-18,"1314",Aqua,MODIS,"62","6.03",298.7000000000,15.1000000000,D,"0"
7.5948000000,10.1649000000,325.6000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"57","6.03",310.2000000000,22.6000000000,D,"0"
8.2326000000,5.2315000000,323.2000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"70","6.03",291.9000000000,13.3000000000,D,"0"
8.2313000000,5.2222000000,318.4000000000,1.0000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"53","6.03",291.9000000000,7.9000000000,D,"0"
8.1258000000,5.8549000000,321.0000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"65","6.03",297.3000000000,9.7000000000,D,"0"
8.1012000000,5.8652000000,316.3000000000,1.1000000000,1.0000000000,2019-01-18,"1314",Aqua,MODIS,"47","6.03",294.9000000000,5.6000000000,D,"0"
7.4100000000,9.7431000000,327.2000000000,1.9000000000,1.3000000000,2019-01-18,"1314",Aqua,MODIS,"67","6.03",311.5000000000,19.2000000000,D,"0"
7.1379000000,10.3479000000,320.1000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"44","6.03",301.3000000000,22.3000000000,D,"0"
7.1532000000,10.3664000000,320.7000000000,2.1000000000,1.4000000000,2019-01-18,"1314",Aqua,MODIS,"24","6.03",301.8000000000,22.0000000000,D,"0"
